,symbol,datetime,price,volume
0,AAPL,2024-10-14 15:30:00,228.7,2677729
1,AAPL,2024-10-14 15:35:00,230.22,1384571
2,AAPL,2024-10-14 15:40:00,231.02,650426
3,AAPL,2024-10-14 15:45:00,231.07,522124
4,AAPL,2024-10-14 15:50:00,230.83,405115
5,AAPL,2024-10-14 15:55:00,230.63,393709
6,AAPL,2024-10-14 16:00:00,230.57,400789
7,AAPL,2024-10-14 16:05:00,230.44,481287
8,AAPL,2024-10-14 16:10:00,230.525,465434
9,AAPL,2024-10-14 16:15:00,230.265,523075
10,AAPL,2024-10-14 16:20:00,230.28,369598
11,AAPL,2024-10-14 16:25:00,230.69,268555
12,AAPL,2024-10-14 16:30:00,230.685,218358
13,AAPL,2024-10-14 16:35:00,230.56,229149
14,AAPL,2024-10-14 16:40:00,230.58,271695
15,AAPL,2024-10-14 16:45:00,230.64,279688
16,AAPL,2024-10-14 16:50:00,230.605,543418
17,AAPL,2024-10-14 16:55:00,229.92,410041
18,AAPL,2024-10-14 17:00:00,229.47,408550
19,AAPL,2024-10-14 17:05:00,229.44,258487
20,AAPL,2024-10-14 17:10:00,229.33,365855
21,AAPL,2024-10-14 17:15:00,229.84,216803
22,AAPL,2024-10-14 17:20:00,229.8,255582
23,AAPL,2024-10-14 17:25:00,229.82,203437
24,AAPL,2024-10-14 17:30:00,229.68,187314
25,AAPL,2024-10-14 17:35:00,229.81,139914
26,AAPL,2024-10-14 17:40:00,229.93,127321
27,AAPL,2024-10-14 17:45:00,229.763,385026
28,AAPL,2024-10-14 17:50:00,230.08,168890
29,AAPL,2024-10-14 17:55:00,230.23,172907
30,AAPL,2024-10-14 18:00:00,230.34,198920
31,AAPL,2024-10-14 18:05:00,230.3,158500
32,AAPL,2024-10-14 18:10:00,230.25,145474
33,AAPL,2024-10-14 18:15:00,230.14,179371
34,AAPL,2024-10-14 18:20:00,230.36,173709
35,AAPL,2024-10-14 18:25:00,230.36,450825
36,AAPL,2024-10-14 18:30:00,230.26,145825
37,AAPL,2024-10-14 18:35:00,230.345,117032
38,AAPL,2024-10-14 18:40:00,230.46,117967
39,AAPL,2024-10-14 18:45:00,230.565,131276
40,AAPL,2024-10-14 18:50:00,230.53,178858
41,AAPL,2024-10-14 18:55:00,230.39,177160
42,AAPL,2024-10-14 19:00:00,230.355,121197
43,AAPL,2024-10-14 19:05:00,230.46,144370
44,AAPL,2024-10-14 19:10:00,230.47,156294
45,AAPL,2024-10-14 19:15:00,230.52,95399
46,AAPL,2024-10-14 19:20:00,230.455,114302
47,AAPL,2024-10-14 19:25:00,230.372,101407
48,AAPL,2024-10-14 19:30:00,230.41,90907
49,AAPL,2024-10-14 19:35:00,230.284,124704
50,AAPL,2024-10-14 19:40:00,230.4,316250
51,AAPL,2024-10-14 19:45:00,230.38,92813
52,AAPL,2024-10-14 19:50:00,230.375,128364
53,AAPL,2024-10-14 19:55:00,230.358,161394
54,AAPL,2024-10-14 20:00:00,230.19,152908
55,AAPL,2024-10-14 20:05:00,230.23,590855
56,AAPL,2024-10-14 20:10:00,230.285,117446
57,AAPL,2024-10-14 20:15:00,230.336,148718
58,AAPL,2024-10-14 20:20:00,230.34,170142
59,AAPL,2024-10-14 20:25:00,230.467,145538
60,AAPL,2024-10-14 20:30:00,230.484,292572
61,AAPL,2024-10-14 20:35:00,230.628,271040
62,AAPL,2024-10-14 20:40:00,230.885,502252
63,AAPL,2024-10-14 20:45:00,230.965,215576
64,AAPL,2024-10-14 20:50:00,231.02,279505
65,AAPL,2024-10-14 20:55:00,231.16,228066
66,AAPL,2024-10-14 21:00:00,231.16,314765
67,AAPL,2024-10-14 21:05:00,231.216,330897
68,AAPL,2024-10-14 21:10:00,231.42,301307
69,AAPL,2024-10-14 21:15:00,231.36,237121
70,AAPL,2024-10-14 21:20:00,231.23,319213
71,AAPL,2024-10-14 21:25:00,231.194,282183
72,AAPL,2024-10-14 21:30:00,231.22,238915
73,AAPL,2024-10-14 21:35:00,231.17,412910
74,AAPL,2024-10-14 21:40:00,231.435,437461
75,AAPL,2024-10-14 21:45:00,231.58,409676
76,AAPL,2024-10-14 21:50:00,231.64,802015
77,AAPL,2024-10-14 21:55:00,231.11,2240259
78,AAPL,2024-10-15 15:30:00,233.59,4354058
79,AAPL,2024-10-15 15:35:00,234.05,2682369
80,AAPL,2024-10-15 15:40:00,235.21,2079414
81,AAPL,2024-10-15 15:45:00,236.19,1828297
82,AAPL,2024-10-15 15:50:00,236.74,1780599
83,AAPL,2024-10-15 15:55:00,236.98,1465361
84,AAPL,2024-10-15 16:00:00,236.635,1308129
85,AAPL,2024-10-15 16:05:00,237.147,1394851
86,AAPL,2024-10-15 16:10:00,237.02,1445560
87,AAPL,2024-10-15 16:15:00,236.2,952852
88,AAPL,2024-10-15 16:20:00,236.07,967435
89,AAPL,2024-10-15 16:25:00,236.39,854664
90,AAPL,2024-10-15 16:30:00,235.82,771198
91,AAPL,2024-10-15 16:35:00,235.95,963097
92,AAPL,2024-10-15 16:40:00,236.04,1017943
93,AAPL,2024-10-15 16:45:00,235.6,620989
94,AAPL,2024-10-15 16:50:00,235.17,664087
95,AAPL,2024-10-15 16:55:00,235.83,619743
96,AAPL,2024-10-15 17:00:00,235.37,768796
97,AAPL,2024-10-15 17:05:00,235.01,679101
98,AAPL,2024-10-15 17:10:00,234.88,762100
99,AAPL,2024-10-15 17:15:00,235.33,411086
100,AAPL,2024-10-15 17:20:00,235.54,389863
101,AAPL,2024-10-15 17:25:00,235.47,417288
102,AAPL,2024-10-15 17:30:00,235.43,569780
103,AAPL,2024-10-15 17:35:00,235.95,374973
104,AAPL,2024-10-15 17:40:00,235.79,582351
105,AAPL,2024-10-15 17:45:00,236.07,467205
106,AAPL,2024-10-15 17:50:00,235.92,406018
107,AAPL,2024-10-15 17:55:00,235.34,312390
108,AAPL,2024-10-15 18:00:00,235.38,627280
109,AAPL,2024-10-15 18:05:00,235.505,466835
110,AAPL,2024-10-15 18:10:00,235.65,273565
111,AAPL,2024-10-15 18:15:00,235.5,388052
112,AAPL,2024-10-15 18:20:00,235.16,567591
113,AAPL,2024-10-15 18:25:00,234.77,400378
114,AAPL,2024-10-15 18:30:00,234.75,354417
115,AAPL,2024-10-15 18:35:00,235.17,236287
116,AAPL,2024-10-15 18:40:00,234.765,238239
117,AAPL,2024-10-15 18:45:00,234.784,216696
118,AAPL,2024-10-15 18:50:00,234.81,250999
119,AAPL,2024-10-15 18:55:00,234.71,344974
120,AAPL,2024-10-15 19:00:00,234.47,274547
121,AAPL,2024-10-15 19:05:00,234.16,291949
122,AAPL,2024-10-15 19:10:00,234.27,330268
123,AAPL,2024-10-15 19:15:00,234.38,214233
124,AAPL,2024-10-15 19:20:00,234.33,191161
125,AAPL,2024-10-15 19:25:00,234.145,298335
126,AAPL,2024-10-15 19:30:00,233.964,236715
127,AAPL,2024-10-15 19:35:00,233.971,748002
128,AAPL,2024-10-15 19:40:00,234.12,263606
129,AAPL,2024-10-15 19:45:00,234.325,267455
130,AAPL,2024-10-15 19:50:00,234.14,179831
131,AAPL,2024-10-15 19:55:00,234.034,403998
132,AAPL,2024-10-15 20:00:00,233.77,228546
133,AAPL,2024-10-15 20:05:00,233.89,234698
134,AAPL,2024-10-15 20:10:00,233.77,243845
135,AAPL,2024-10-15 20:15:00,233.63,273833
136,AAPL,2024-10-15 20:20:00,233.53,280732
137,AAPL,2024-10-15 20:25:00,234.04,193405
138,AAPL,2024-10-15 20:30:00,233.94,201946
139,AAPL,2024-10-15 20:35:00,233.875,178095
140,AAPL,2024-10-15 20:40:00,234.0,195667
141,AAPL,2024-10-15 20:45:00,234.04,181401
142,AAPL,2024-10-15 20:50:00,233.915,172113
143,AAPL,2024-10-15 20:55:00,233.944,207209
144,AAPL,2024-10-15 21:00:00,233.801,317076
145,AAPL,2024-10-15 21:05:00,233.43,627750
146,AAPL,2024-10-15 21:10:00,233.54,307851
147,AAPL,2024-10-15 21:15:00,233.43,279464
148,AAPL,2024-10-15 21:20:00,233.32,357673
149,AAPL,2024-10-15 21:25:00,233.35,351451
150,AAPL,2024-10-15 21:30:00,233.25,478475
151,AAPL,2024-10-15 21:35:00,233.02,554445
152,AAPL,2024-10-15 21:40:00,233.35,465026
153,AAPL,2024-10-15 21:45:00,233.55,462912
154,AAPL,2024-10-15 21:50:00,233.69,1027771
155,AAPL,2024-10-15 21:55:00,233.87,2731389
156,AAPL,2024-10-16 15:30:00,231.62,3423374
157,AAPL,2024-10-16 15:35:00,231.435,1221281
158,AAPL,2024-10-16 15:40:00,230.51,829075
159,AAPL,2024-10-16 15:45:00,230.68,692683
160,AAPL,2024-10-16 15:50:00,230.585,663324
161,AAPL,2024-10-16 15:55:00,230.52,648144
162,AAPL,2024-10-16 16:00:00,230.085,829643
163,AAPL,2024-10-16 16:05:00,230.35,571264
164,AAPL,2024-10-16 16:10:00,230.64,612857
165,AAPL,2024-10-16 16:15:00,230.515,398692
166,AAPL,2024-10-16 16:20:00,230.46,384257
167,AAPL,2024-10-16 16:25:00,230.708,352281
168,AAPL,2024-10-16 16:30:00,230.71,322520
169,AAPL,2024-10-16 16:35:00,230.69,391594
170,AAPL,2024-10-16 16:40:00,230.41,346315
171,AAPL,2024-10-16 16:45:00,230.291,342253
172,AAPL,2024-10-16 16:50:00,230.27,360268
173,AAPL,2024-10-16 16:55:00,230.6,305899
174,AAPL,2024-10-16 17:00:00,230.4,244343
175,AAPL,2024-10-16 17:05:00,230.69,287916
176,AAPL,2024-10-16 17:10:00,230.706,354491
177,AAPL,2024-10-16 17:15:00,231.01,313635
178,AAPL,2024-10-16 17:20:00,230.842,300334
179,AAPL,2024-10-16 17:25:00,230.574,277429
180,AAPL,2024-10-16 17:30:00,230.58,296015
181,AAPL,2024-10-16 17:35:00,230.72,281589
182,AAPL,2024-10-16 17:40:00,230.86,226429
183,AAPL,2024-10-16 17:45:00,230.635,310042
184,AAPL,2024-10-16 17:50:00,230.3,264908
185,AAPL,2024-10-16 17:55:00,230.16,218161
186,AAPL,2024-10-16 18:00:00,230.19,220613
187,AAPL,2024-10-16 18:05:00,230.195,333597
188,AAPL,2024-10-16 18:10:00,230.24,258778
189,AAPL,2024-10-16 18:15:00,230.16,591445
190,AAPL,2024-10-16 18:20:00,230.249,192145
191,AAPL,2024-10-16 18:25:00,230.165,227110
192,AAPL,2024-10-16 18:30:00,230.345,296996
193,AAPL,2024-10-16 18:35:00,230.406,149494
194,AAPL,2024-10-16 18:40:00,230.473,148993
195,AAPL,2024-10-16 18:45:00,230.58,151890
196,AAPL,2024-10-16 18:50:00,230.67,168195
197,AAPL,2024-10-16 18:55:00,230.85,229614
198,AAPL,2024-10-16 19:00:00,231.052,251691
199,AAPL,2024-10-16 19:05:00,231.17,184756
200,AAPL,2024-10-16 19:10:00,231.09,168748
201,AAPL,2024-10-16 19:15:00,231.07,172625
202,AAPL,2024-10-16 19:20:00,230.81,161943
203,AAPL,2024-10-16 19:25:00,230.85,175013
204,AAPL,2024-10-16 19:30:00,230.91,175961
205,AAPL,2024-10-16 19:35:00,230.9,185741
206,AAPL,2024-10-16 19:40:00,230.618,134199
207,AAPL,2024-10-16 19:45:00,230.835,187110
208,AAPL,2024-10-16 19:50:00,230.77,179170
209,AAPL,2024-10-16 19:55:00,230.66,181296
210,AAPL,2024-10-16 20:00:00,230.824,139603
211,AAPL,2024-10-16 20:05:00,230.835,180776
212,AAPL,2024-10-16 20:10:00,230.8,153836
213,AAPL,2024-10-16 20:15:00,230.79,161030
214,AAPL,2024-10-16 20:20:00,230.81,376503
215,AAPL,2024-10-16 20:25:00,231.31,195953
216,AAPL,2024-10-16 20:30:00,231.1,181368
217,AAPL,2024-10-16 20:35:00,231.11,185144
218,AAPL,2024-10-16 20:40:00,231.13,201642
219,AAPL,2024-10-16 20:45:00,231.25,152484
220,AAPL,2024-10-16 20:50:00,231.235,195315
221,AAPL,2024-10-16 20:55:00,231.28,138787
222,AAPL,2024-10-16 21:00:00,231.27,197358
223,AAPL,2024-10-16 21:05:00,231.352,191122
224,AAPL,2024-10-16 21:10:00,231.4,229975
225,AAPL,2024-10-16 21:15:00,231.435,195215
226,AAPL,2024-10-16 21:20:00,231.49,242907
227,AAPL,2024-10-16 21:25:00,231.38,242940
228,AAPL,2024-10-16 21:30:00,231.62,310536
229,AAPL,2024-10-16 21:35:00,231.855,440297
230,AAPL,2024-10-16 21:40:00,231.771,433010
231,AAPL,2024-10-16 21:45:00,231.502,302007
232,AAPL,2024-10-16 21:50:00,231.55,502368
233,AAPL,2024-10-16 21:55:00,231.53,1033180
234,AAPL,2024-10-17 15:30:00,233.44,2671451
235,AAPL,2024-10-17 15:35:00,231.64,1025083
236,AAPL,2024-10-17 15:40:00,230.85,790007
237,AAPL,2024-10-17 15:45:00,231.28,485321
238,AAPL,2024-10-17 15:50:00,231.93,310940
239,AAPL,2024-10-17 15:55:00,231.69,334163
240,AAPL,2024-10-17 16:00:00,231.76,393380
241,AAPL,2024-10-17 16:05:00,231.58,289050
242,AAPL,2024-10-17 16:10:00,231.46,384796
243,AAPL,2024-10-17 16:15:00,232.02,371860
244,AAPL,2024-10-17 16:20:00,232.089,417543
245,AAPL,2024-10-17 16:25:00,232.383,285450
246,AAPL,2024-10-17 16:30:00,232.43,301938
247,AAPL,2024-10-17 16:35:00,232.042,332468
248,AAPL,2024-10-17 16:40:00,231.71,298765
249,AAPL,2024-10-17 16:45:00,231.62,226954
250,AAPL,2024-10-17 16:50:00,231.49,310854
251,AAPL,2024-10-17 16:55:00,231.43,210144
252,AAPL,2024-10-17 17:00:00,231.365,176545
253,AAPL,2024-10-17 17:05:00,231.26,191914
254,AAPL,2024-10-17 17:10:00,231.86,215200
255,AAPL,2024-10-17 17:15:00,231.98,223209
256,AAPL,2024-10-17 17:20:00,232.04,196359
257,AAPL,2024-10-17 17:25:00,232.121,192367
258,AAPL,2024-10-17 17:30:00,232.26,283871
259,AAPL,2024-10-17 17:35:00,232.35,243276
260,AAPL,2024-10-17 17:40:00,232.38,210105
261,AAPL,2024-10-17 17:45:00,232.115,133950
262,AAPL,2024-10-17 17:50:00,232.12,157389
263,AAPL,2024-10-17 17:55:00,232.1,226059
264,AAPL,2024-10-17 18:00:00,232.54,289948
265,AAPL,2024-10-17 18:05:00,232.29,182126
266,AAPL,2024-10-17 18:10:00,232.234,164784
267,AAPL,2024-10-17 18:15:00,232.23,143940
268,AAPL,2024-10-17 18:20:00,232.28,130033
269,AAPL,2024-10-17 18:25:00,232.329,98481
270,AAPL,2024-10-17 18:30:00,232.24,129260
271,AAPL,2024-10-17 18:35:00,232.11,116458
272,AAPL,2024-10-17 18:40:00,232.21,139371
273,AAPL,2024-10-17 18:45:00,232.335,106300
274,AAPL,2024-10-17 18:50:00,232.355,87705
275,AAPL,2024-10-17 18:55:00,232.348,136878
276,AAPL,2024-10-17 19:00:00,232.19,281095
277,AAPL,2024-10-17 19:05:00,232.42,652475
278,AAPL,2024-10-17 19:10:00,232.36,145084
279,AAPL,2024-10-17 19:15:00,232.485,143482
280,AAPL,2024-10-17 19:20:00,232.401,108824
281,AAPL,2024-10-17 19:25:00,232.41,112880
282,AAPL,2024-10-17 19:30:00,232.4,161448
283,AAPL,2024-10-17 19:35:00,232.58,120716
284,AAPL,2024-10-17 19:40:00,232.4,134950
285,AAPL,2024-10-17 19:45:00,232.55,156572
286,AAPL,2024-10-17 19:50:00,232.4,163877
287,AAPL,2024-10-17 19:55:00,232.37,166324
288,AAPL,2024-10-17 20:00:00,232.43,206015
289,AAPL,2024-10-17 20:05:00,232.21,291466
290,AAPL,2024-10-17 20:10:00,231.675,233596
291,AAPL,2024-10-17 20:15:00,231.83,724356
292,AAPL,2024-10-17 20:20:00,231.48,175335
293,AAPL,2024-10-17 20:25:00,231.5,187594
294,AAPL,2024-10-17 20:30:00,231.58,329075
295,AAPL,2024-10-17 20:35:00,231.53,158394
296,AAPL,2024-10-17 20:40:00,231.696,423622
297,AAPL,2024-10-17 20:45:00,231.6,162619
298,AAPL,2024-10-17 20:50:00,231.73,159427
299,AAPL,2024-10-17 20:55:00,231.81,240179
300,AAPL,2024-10-17 21:00:00,232.1,214440
301,AAPL,2024-10-17 21:05:00,231.735,164759
302,AAPL,2024-10-17 21:10:00,231.87,193441
303,AAPL,2024-10-17 21:15:00,231.94,171818
304,AAPL,2024-10-17 21:20:00,231.95,182029
305,AAPL,2024-10-17 21:25:00,231.89,166677
306,AAPL,2024-10-17 21:30:00,231.755,216593
307,AAPL,2024-10-17 21:35:00,231.955,743461
308,AAPL,2024-10-17 21:40:00,231.785,268373
309,AAPL,2024-10-17 21:45:00,232.147,251288
310,AAPL,2024-10-17 21:50:00,231.97,529001
311,AAPL,2024-10-17 21:55:00,231.89,1476963
312,AAPL,2024-10-18 15:30:00,235.22,9507040
313,AAPL,2024-10-18 15:35:00,234.9,1192741
314,AAPL,2024-10-18 15:40:00,234.11,756735
315,AAPL,2024-10-18 15:45:00,234.975,665303
316,AAPL,2024-10-18 15:50:00,234.52,709488
317,AAPL,2024-10-18 15:55:00,235.225,885510
318,AAPL,2024-10-18 16:00:00,235.43,730670
319,AAPL,2024-10-18 16:05:00,235.49,545558
320,AAPL,2024-10-18 16:10:00,235.79,703401
321,AAPL,2024-10-18 16:15:00,235.12,491442
322,AAPL,2024-10-18 16:20:00,234.96,465448
323,AAPL,2024-10-18 16:25:00,235.0,585224
324,AAPL,2024-10-18 16:30:00,234.76,792691
325,AAPL,2024-10-18 16:35:00,234.69,289778
326,AAPL,2024-10-18 16:40:00,234.845,309467
327,AAPL,2024-10-18 16:45:00,234.62,241206
328,AAPL,2024-10-18 16:50:00,234.61,965824
329,AAPL,2024-10-18 16:55:00,234.52,323801
330,AAPL,2024-10-18 17:00:00,234.7,275314
331,AAPL,2024-10-18 17:05:00,234.84,323956
332,AAPL,2024-10-18 17:10:00,234.96,418181
333,AAPL,2024-10-18 17:15:00,235.01,207949
334,AAPL,2024-10-18 17:20:00,234.96,205601
335,AAPL,2024-10-18 17:25:00,234.997,226028
336,AAPL,2024-10-18 17:30:00,235.04,425695
337,AAPL,2024-10-18 17:35:00,234.965,212677
338,AAPL,2024-10-18 17:40:00,234.982,1618283
339,AAPL,2024-10-18 17:45:00,235.0,143003
340,AAPL,2024-10-18 17:50:00,234.94,251697
341,AAPL,2024-10-18 17:55:00,235.275,236149
342,AAPL,2024-10-18 18:00:00,235.02,116905
343,AAPL,2024-10-18 18:05:00,234.97,144143
344,AAPL,2024-10-18 18:10:00,234.965,160910
345,AAPL,2024-10-18 18:15:00,234.96,458168
346,AAPL,2024-10-18 18:20:00,235.01,166891
347,AAPL,2024-10-18 18:25:00,234.914,418785
348,AAPL,2024-10-18 18:30:00,234.99,177739
349,AAPL,2024-10-18 18:35:00,235.0,164172
350,AAPL,2024-10-18 18:40:00,235.11,226336
351,AAPL,2024-10-18 18:45:00,235.19,324933
352,AAPL,2024-10-18 18:50:00,235.32,176174
353,AAPL,2024-10-18 18:55:00,235.42,408761
354,AAPL,2024-10-18 19:00:00,235.465,239245
355,AAPL,2024-10-18 19:05:00,235.7,360929
356,AAPL,2024-10-18 19:10:00,235.75,210741
357,AAPL,2024-10-18 19:15:00,235.59,199519
358,AAPL,2024-10-18 19:20:00,235.61,259110
359,AAPL,2024-10-18 19:25:00,235.34,225839
360,AAPL,2024-10-18 19:30:00,235.24,243749
361,AAPL,2024-10-18 19:35:00,235.24,214723
362,AAPL,2024-10-18 19:40:00,235.31,175743
363,AAPL,2024-10-18 19:45:00,235.365,126032
364,AAPL,2024-10-18 19:50:00,235.46,171973
365,AAPL,2024-10-18 19:55:00,235.47,275558
366,AAPL,2024-10-18 20:00:00,235.64,223519
367,AAPL,2024-10-18 20:05:00,235.645,166186
368,AAPL,2024-10-18 20:10:00,235.645,224475
369,AAPL,2024-10-18 20:15:00,235.635,175768
370,AAPL,2024-10-18 20:20:00,235.68,151290
371,AAPL,2024-10-18 20:25:00,235.56,168874
372,AAPL,2024-10-18 20:30:00,235.525,322776
373,AAPL,2024-10-18 20:35:00,235.61,107082
374,AAPL,2024-10-18 20:40:00,235.535,175237
375,AAPL,2024-10-18 20:45:00,235.545,155293
376,AAPL,2024-10-18 20:50:00,235.449,145427
377,AAPL,2024-10-18 20:55:00,235.477,192178
378,AAPL,2024-10-18 21:00:00,235.555,359273
379,AAPL,2024-10-18 21:05:00,235.17,308424
380,AAPL,2024-10-18 21:10:00,235.245,298430
381,AAPL,2024-10-18 21:15:00,235.41,215119
382,AAPL,2024-10-18 21:20:00,235.245,202465
383,AAPL,2024-10-18 21:25:00,235.284,169804
384,AAPL,2024-10-18 21:30:00,235.29,321439
385,AAPL,2024-10-18 21:35:00,235.14,290691
386,AAPL,2024-10-18 21:40:00,235.061,303809
387,AAPL,2024-10-18 21:45:00,235.02,315545
388,AAPL,2024-10-18 21:50:00,234.94,614398
389,AAPL,2024-10-18 21:55:00,235.05,1387729
390,AAPL,2024-10-21 15:30:00,234.45,2802096
391,AAPL,2024-10-21 15:35:00,234.91,532263
392,AAPL,2024-10-21 15:40:00,234.92,392376
393,AAPL,2024-10-21 15:45:00,235.33,381502
394,AAPL,2024-10-21 15:50:00,235.17,450954
395,AAPL,2024-10-21 15:55:00,234.84,523221
396,AAPL,2024-10-21 16:00:00,235.175,404773
397,AAPL,2024-10-21 16:05:00,235.01,428227
398,AAPL,2024-10-21 16:10:00,235.27,481819
399,AAPL,2024-10-21 16:15:00,235.87,508906
400,AAPL,2024-10-21 16:20:00,235.815,237535
401,AAPL,2024-10-21 16:25:00,235.66,216841
402,AAPL,2024-10-21 16:30:00,235.67,335359
403,AAPL,2024-10-21 16:35:00,235.91,364951
404,AAPL,2024-10-21 16:40:00,235.69,284870
405,AAPL,2024-10-21 16:45:00,235.67,361470
406,AAPL,2024-10-21 16:50:00,235.535,295890
407,AAPL,2024-10-21 16:55:00,235.81,336810
408,AAPL,2024-10-21 17:00:00,235.88,1168354
409,AAPL,2024-10-21 17:05:00,235.8,391181
410,AAPL,2024-10-21 17:10:00,235.25,344810
411,AAPL,2024-10-21 17:15:00,235.49,192017
412,AAPL,2024-10-21 17:20:00,235.49,222965
413,AAPL,2024-10-21 17:25:00,235.385,1210850
414,AAPL,2024-10-21 17:30:00,235.4,201785
415,AAPL,2024-10-21 17:35:00,235.459,180424
416,AAPL,2024-10-21 17:40:00,235.69,223118
417,AAPL,2024-10-21 17:45:00,235.634,738545
418,AAPL,2024-10-21 17:50:00,235.844,433956
419,AAPL,2024-10-21 17:55:00,236.12,752604
420,AAPL,2024-10-21 18:00:00,236.23,383541
421,AAPL,2024-10-21 18:05:00,236.41,204581
422,AAPL,2024-10-21 18:10:00,236.195,174401
423,AAPL,2024-10-21 18:15:00,236.167,175428
424,AAPL,2024-10-21 18:20:00,236.28,269606
425,AAPL,2024-10-21 18:25:00,236.55,177729
426,AAPL,2024-10-21 18:30:00,236.3,140276
427,AAPL,2024-10-21 18:35:00,236.38,639235
428,AAPL,2024-10-21 18:40:00,236.196,233979
429,AAPL,2024-10-21 18:45:00,236.235,126387
430,AAPL,2024-10-21 18:50:00,236.28,178791
431,AAPL,2024-10-21 18:55:00,236.5,161064
432,AAPL,2024-10-21 19:00:00,236.51,119744
433,AAPL,2024-10-21 19:05:00,236.46,192499
434,AAPL,2024-10-21 19:10:00,236.445,157388
435,AAPL,2024-10-21 19:15:00,236.515,288752
436,AAPL,2024-10-21 19:20:00,236.44,187560
437,AAPL,2024-10-21 19:25:00,236.355,105883
438,AAPL,2024-10-21 19:30:00,236.38,175726
439,AAPL,2024-10-21 19:35:00,236.29,169848
440,AAPL,2024-10-21 19:40:00,236.34,213096
441,AAPL,2024-10-21 19:45:00,236.26,124725
442,AAPL,2024-10-21 19:50:00,236.32,178197
443,AAPL,2024-10-21 19:55:00,236.66,285140
444,AAPL,2024-10-21 20:00:00,236.69,175687
445,AAPL,2024-10-21 20:05:00,236.775,211991
446,AAPL,2024-10-21 20:10:00,236.43,193792
447,AAPL,2024-10-21 20:15:00,236.57,122813
448,AAPL,2024-10-21 20:20:00,236.57,170304
449,AAPL,2024-10-21 20:25:00,236.4,177167
450,AAPL,2024-10-21 20:30:00,236.23,197319
451,AAPL,2024-10-21 20:35:00,236.186,147799
452,AAPL,2024-10-21 20:40:00,236.105,140261
453,AAPL,2024-10-21 20:45:00,236.03,203280
454,AAPL,2024-10-21 20:50:00,236.035,149999
455,AAPL,2024-10-21 20:55:00,236.09,170905
456,AAPL,2024-10-21 21:00:00,235.99,168353
457,AAPL,2024-10-21 21:05:00,235.96,188468
458,AAPL,2024-10-21 21:10:00,235.98,236530
459,AAPL,2024-10-21 21:15:00,236.115,210509
460,AAPL,2024-10-21 21:20:00,236.14,199339
461,AAPL,2024-10-21 21:25:00,236.08,183736
462,AAPL,2024-10-21 21:30:00,236.135,437346
463,AAPL,2024-10-21 21:35:00,235.981,288704
464,AAPL,2024-10-21 21:40:00,235.97,290904
465,AAPL,2024-10-21 21:45:00,236.03,272589
466,AAPL,2024-10-21 21:50:00,236.2,505890
467,AAPL,2024-10-21 21:55:00,235.94,1480127
468,AAPL,2024-10-22 15:30:00,233.22,4060451
469,AAPL,2024-10-22 15:35:00,232.984,870413
470,AAPL,2024-10-22 15:40:00,233.22,667104
471,AAPL,2024-10-22 15:45:00,233.581,677972
472,AAPL,2024-10-22 15:50:00,233.08,587950
473,AAPL,2024-10-22 15:55:00,233.23,525517
474,AAPL,2024-10-22 16:00:00,233.165,489295
475,AAPL,2024-10-22 16:05:00,233.455,737570
476,AAPL,2024-10-22 16:10:00,233.7,453934
477,AAPL,2024-10-22 16:15:00,234.14,361325
478,AAPL,2024-10-22 16:20:00,233.91,272733
479,AAPL,2024-10-22 16:25:00,233.8,603543
480,AAPL,2024-10-22 16:30:00,233.905,323412
481,AAPL,2024-10-22 16:35:00,233.62,348349
482,AAPL,2024-10-22 16:40:00,233.625,260292
483,AAPL,2024-10-22 16:45:00,233.64,227441
484,AAPL,2024-10-22 16:50:00,233.76,317120
485,AAPL,2024-10-22 16:55:00,234.08,352839
486,AAPL,2024-10-22 17:00:00,234.23,228922
487,AAPL,2024-10-22 17:05:00,234.235,203736
488,AAPL,2024-10-22 17:10:00,234.125,184012
489,AAPL,2024-10-22 17:15:00,234.03,257958
490,AAPL,2024-10-22 17:20:00,234.36,673751
491,AAPL,2024-10-22 17:25:00,234.41,182973
492,AAPL,2024-10-22 17:30:00,234.401,348943
493,AAPL,2024-10-22 17:35:00,234.5,203369
494,AAPL,2024-10-22 17:40:00,234.66,247355
495,AAPL,2024-10-22 17:45:00,234.848,190309
496,AAPL,2024-10-22 17:50:00,234.65,192918
497,AAPL,2024-10-22 17:55:00,234.518,135848
498,AAPL,2024-10-22 18:00:00,234.495,129990
499,AAPL,2024-10-22 18:05:00,234.42,154824
500,AAPL,2024-10-22 18:10:00,234.46,156956
501,AAPL,2024-10-22 18:15:00,234.5,132671
502,AAPL,2024-10-22 18:20:00,234.58,110065
503,AAPL,2024-10-22 18:25:00,234.46,231065
504,AAPL,2024-10-22 18:30:00,234.19,936606
505,AAPL,2024-10-22 18:35:00,234.47,154923
506,AAPL,2024-10-22 18:40:00,234.21,180474
507,AAPL,2024-10-22 18:45:00,234.415,152238
508,AAPL,2024-10-22 18:50:00,234.65,325141
509,AAPL,2024-10-22 18:55:00,234.75,165857
510,AAPL,2024-10-22 19:00:00,234.935,532832
511,AAPL,2024-10-22 19:05:00,234.92,270380
512,AAPL,2024-10-22 19:10:00,234.97,122852
513,AAPL,2024-10-22 19:15:00,234.954,138797
514,AAPL,2024-10-22 19:20:00,234.89,105589
515,AAPL,2024-10-22 19:25:00,234.94,154002
